metal,route,country,energy_mix_fossil,production_tonnes,recycling_rate,transport_km,scrap_return_tonnes,energy_intensity_MJ_per_tonne,ghg_kgCO2e_per_tonne
copper,secondary,US,,1.8238960078960014,,202.51202921498287,1.4377457564340201,9487.011793066265,98.25634693327848
copper,primary,IN,0.8792350073428774,0.9857523519873408,0.2922499210584611,255.38125003244815,0.16389822119111072,,1413.166564154727
aluminium,primary,CN,0.5549165990388578,0.7444308477229356,,275.2397120968711,0.31198352126143647,190373.66387997157,2644.2633490490925
aluminium,mixed,CN,0.9349978438434012,3.3923178676676304,0.14701578930631992,491.9897086860768,0.3223510322523328,28088.730079440025,660.4318770551823
aluminium,primary,AU,0.5522993784201686,1.0145484407462362,0.30832435202048303,168.99370238645741,0.19755604365089866,187457.83085684985,2696.537629015794
aluminium,secondary,RU,,0.8625236784566394,0.7865057877065273,1740.9186396748437,0.5566496059981585,27441.609552571095,330.14937156612086
aluminium,secondary,CN,0.8370285463542408,3.8940745521995,0.8231692522311924,469.12021250318793,1.301201398138647,31603.55252467951,627.7418919626359
aluminium,secondary,BR,0.6664541475377149,3.84534048144397,0.7063487533038778,254.91444262173508,1.637441989716389,26681.844064041667,418.0975052793285
aluminium,primary,BR,0.9681744579062597,0.9812520565647501,0.13299093106258836,517.832569580495,0.07589577776744201,217855.9043672792,5297.3863659652725
aluminium,primary,IN,,3.673528344878848,0.1548524201781713,251.5982420088212,0.5238349390575704,,3413.7334606180384
lithium,secondary,IN,0.6181675632540808,3.9046468698646324,0.6654052750412094,851.3132948020939,1.864121626152087,9505.103593577569,136.9139714024319
copper,mixed,RU,0.2188735742246367,1.20305405330176,0.09881742481192508,419.4808058082216,0.07355773291703138,,119.13755150527321
aluminium,mixed,RU,0.5309863180642639,0.23757106498598596,0.08149334730539266,21.438355860624824,0.010835035438694374,28816.327636581536,326.7199081558416
copper,primary,AU,0.43939873540812835,0.10317180268672017,0.3220245582991824,97.2518498024639,0.02506094874675079,58226.313822736476,604.8180201751253
aluminium,primary,US,0.7984845343099913,1.5817042117620517,0.21286602483564815,,0.16531663203753627,190754.06572565137,3742.0789550524305
lithium,mixed,IN,0.36662214012283667,0.94341915603533,0.3404903167481108,413.7964399254852,0.17594232385541383,9201.46996607435,77.0063373804672
copper,secondary,RU,0.36417606983525747,11.808206905180576,,1501.312753836879,4.725260618421486,,60.548486152179755
aluminium,mixed,IN,0.35161523458990146,3.0604278133289204,0.2939462191604383,37.589364144629,0.6879658395858852,26334.101836062004,270.7986600267543
copper,primary,RU,0.3004924905249888,2.964889857526415,0.22732271734789616,174.96361629327936,0.42053608113336716,58639.63651490866,533.1941341936682
nickel,secondary,CN,0.44880560293670996,6.313004489600186,0.6624935007497207,107.55258122667107,2.942139693672151,8457.398810181694,169.42073589656871
lithium,secondary,IN,,4.473597394475549,0.6004601217007193,,2.1228176632872082,10441.958705479576,176.08316296538248
copper,secondary,CN,0.8199427778447641,0.866001110986562,0.8986031334891524,241.2752716651847,0.7577738757357733,10237.30158933905,212.51803079621575
copper,primary,IN,0.7882009730454349,0.46301310984574817,0.38108789911640323,85.5564252966342,0.1515522128987014,60675.60136701784,1234.3332248354895
aluminium,primary,US,,2.839993897211349,0.3027829861560115,514.6624098329995,0.5530493621813475,203507.15593666956,4296.2333429973505
lithium,secondary,AU,0.4155343114636574,1.0505112535284842,0.7912767983396618,384.2569816617443,0.7056982520819248,8591.827542761415,204.97587651260392
aluminium,primary,BR,,1.3817647926406593,,160.60994948401589,0.13854541459990552,221171.45155677485,5020.4014844993535
lithium,primary,BR,0.3098427001132835,2.0906556018155253,0.16498284540163322,326.74343373626243,0.24131741878534257,58630.51360037333,458.06053244306884
copper,mixed,BR,0.46907658137246555,4.86916742469626,0.24715035885411973,684.6956432847339,0.7777658542167013,,218.7894587986877
copper,primary,CN,,1.1863111451167256,0.3033134054558752,114.87747586250134,0.16077343298565552,56918.18727827807,973.5195668808968
copper,mixed,RU,,3.1586386326898146,0.12329228749686223,173.2956537732156,0.3642868850512677,8532.686502276974,30.36975698294372
aluminium,primary,BR,0.7841041502211399,0.7248781370468456,0.053546511253449364,212.4088234816704,0.021265041044756617,189548.89535166012,3666.9122715242524
aluminium,secondary,US,0.50979683856278,2.494469716863553,0.7947466958892523,686.6425492635418,0.8690654532880872,28271.286002198525,370.7690365294696
aluminium,mixed,BR,0.8275245324867202,0.10316133935653242,0.24314858182249743,938.4058001091677,0.018118390292701635,29708.262773655762,667.9381410175511
aluminium,primary,IN,0.5943170284676822,4.203765024672884,0.12377340223872123,236.11384747696204,0.47220592867438765,180840.37231773295,2739.6009500760997
copper,primary,CN,0.34469961954026906,0.16170120722172648,0.24686620234208234,175.92960897303988,0.025706797413516287,55651.94558664833,435.9726497828738
aluminium,primary,IN,0.7878094490842755,2.5948308674978366,0.1853943434277075,,0.4184515207433457,193616.9298713973,3818.4950856864057
aluminium,primary,IN,0.40171516467115487,0.19472456560351653,0.23203586644256313,3680.8893907947113,0.04074780359905277,162375.0971097926,1608.1712019312668
lithium,secondary,IN,0.5926482410144343,0.7191620934489471,0.7485273260384714,,0.3620916551926827,8713.837320292338,121.70917902874073
nickel,mixed,AU,0.26042661532552613,1.47513516524131,0.30138713991472005,2301.6167806873787,0.33547318921161184,8142.368132105562,98.29075411455749
lithium,primary,AU,0.6942933235296294,1.1892429322245388,0.06715880439742868,539.3552416773366,0.057532800617918725,68853.42917846635,1192.6160839671213
lithium,primary,RU,0.7326862129730218,0.5259808251277156,0.11836211597770943,661.1159866725823,0.05998494254148954,,1259.2018860271282
aluminium,primary,CN,0.5029393679782268,0.9123754734103692,0.22310034764439984,246.0477346550939,0.17002708293579555,,2390.6374344386427
aluminium,secondary,US,0.9635382242568591,2.7017485462322965,0.9427725085133625,,2.4330371238932633,33037.834402036824,765.2818677807923
copper,primary,US,0.8993351371856548,2.312827840292788,0.20665278238152684,77.82170068477139,0.25427348947334344,68942.30881580559,1611.5027102198083
copper,secondary,US,0.7663527325919959,0.24904752835030863,,,0.10113735900468436,,128.68977319594146
aluminium,secondary,IN,0.7709216595949941,2.851229784961119,0.6452833258736395,1337.252330327704,0.8142225517509812,28833.3618557685,492.53637378279683
nickel,secondary,AU,0.401921371953721,0.20900927192688673,0.7788530924889144,488.33646285180714,0.11394227235876685,8346.329743058828,59.988660637458075
aluminium,primary,CN,0.7254521848707591,1.665821653758165,0.38455642411452223,210.52849747473786,0.5921435408501423,201374.7346708529,3603.439327458566
aluminium,secondary,IN,0.35856501218841574,0.7023797820616006,0.8157031494557745,83.62760834746325,0.3415301938832176,24522.743129884184,250.09014687055466
copper,primary,AU,0.3152025791358577,1.871960189516076,,154.04867989251406,0.14243758359213404,62188.792413919095,618.2266874617076
copper,primary,AU,0.9995743153620642,0.705803671219763,0.44418242840187133,,0.1382772055286944,66831.69138098335,1726.4843167853437
copper,mixed,BR,0.6979007451785393,8.493813942578761,0.37992071657366694,475.3477794352569,2.1572339031074046,10180.311345471524,136.771744486759
aluminium,secondary,BR,,0.8413396446734553,0.6148836217316824,1450.5517571465455,0.2578420117997853,29086.075757998995,346.2449380361395
nickel,primary,CN,0.4305316183071611,0.6540399257206687,0.11727631377130186,24.737940262521914,0.04660976832541259,60440.32106410614,699.4102139031093
aluminium,primary,CN,,0.7527495901717421,0.10753706957914347,,0.07220506796505932,206463.68706619236,3466.8845251005578
aluminium,primary,CN,0.2396748065760689,4.635842903910866,,458.37284807025844,0.7345907082492849,162767.62888867286,926.0423592400468
nickel,primary,IN,0.2757447924038361,2.1224055395763606,,167.07977991625992,0.4965511885655164,,403.60640899162905
lithium,primary,RU,0.2262853581923171,2.7237404587398166,0.11842403701334066,1062.4217639298092,0.2262074824517851,55137.55792063412,284.8261358279197
nickel,primary,CN,0.5993358666101294,5.102328423629847,0.39417226723541704,198.1909735288002,1.67154547244453,63815.69855814652,962.1425636894525
nickel,primary,BR,0.680485303349746,4.957940954982223,,171.06040025177793,0.6432767379663248,57824.50928126128,967.1915754783485
copper,secondary,RU,,2.7860548176173157,0.7254047947318538,,1.924543487454311,8206.170368586074,49.891475833216
copper,secondary,IN,0.7769795739991332,0.5408555568353453,0.6300447971672037,78.2408465041785,0.2679011263042014,10252.802022082127,242.8762510845072
aluminium,secondary,RU,0.3843160572116515,3.807780287752186,,,1.8325473357404296,25476.119344512485,275.8480366330572
copper,primary,US,0.7481611630158929,0.5557495372632515,0.06711331239351766,92.089802348703,0.017677561227963812,71328.24351941448,1379.975618147893
aluminium,mixed,RU,0.9855177120281966,2.816571104225464,0.44995706668201974,276.3719912994143,0.6207859938835113,31570.47419171248,809.7951108458475
aluminium,mixed,CN,0.7528846960430811,2.414197944232221,0.19556783072179024,308.9939291573348,0.41057141055336155,30029.118169269248,600.633022657788
copper,mixed,IN,0.9065544423388869,2.944994498152078,,10.352461028613714,0.16543992208301872,,249.47003867163576
copper,mixed,CN,0.958558805394454,1.6215063742938685,0.3909292699102061,8.475062484812877,0.39837402801986765,,177.5275076084268
aluminium,mixed,BR,0.5894008386818524,2.1362382204776615,0.4472074716849249,367.2061874277203,0.5729571122961661,,435.77080068889035
aluminium,secondary,US,0.7618599835357656,6.228882389328275,0.7512292994982237,,4.274346371609773,30212.703373129054,591.2425882799082
copper,primary,BR,,0.3131415936703495,,1424.8859409238917,0.11316650499143847,69610.00281621842,1537.8727042746054
aluminium,secondary,CN,0.48528713029950893,0.8387889181187792,0.7220449331987148,98.68873569254603,0.4534797867454418,25673.10355297947,332.46590640823484
nickel,secondary,CN,0.40911785324831595,1.990188256469828,0.7143482252431339,54.493993177458904,1.0161176082969716,9210.177029232402,197.25002116386833
copper,secondary,CN,0.957278858222671,6.75148217370546,,26.746754926403607,5.195913957997484,10057.36731808743,215.61680441196796
copper,secondary,AU,0.7810428002950545,0.3009105712379449,0.7588764738062466,286.3873793856117,0.19400977165397798,9751.39818842979,170.16372669129146
copper,primary,US,0.3757457067006611,0.14561468579385844,0.3182840913336302,487.95053137187335,0.02967101902114616,61136.048662823916,634.7244904004832
nickel,primary,CN,0.5592667141408907,0.21472778430609613,0.0698339882096009,918.022968904766,0.006742533741415711,60063.37491338445,846.0146822517366
aluminium,mixed,CN,0.8371614156302476,0.20765761524866644,0.26758943159059173,573.8669434895666,0.047848732838717906,30556.736075122033,662.2554048205119
copper,secondary,BR,0.6376503927347537,4.867934312918918,0.8372161730269349,116.82476635978233,2.042731310349981,9387.596274447238,120.05926815947396
copper,secondary,BR,0.7199616785327112,2.6549366517591007,0.7911161256753405,309.734990812959,0.8607837501384952,9650.708691913267,137.08065156998768
aluminium,primary,CN,0.803014561636042,2.360864634204388,0.08101256464366902,1205.900662349527,0.17327776890810193,196699.86916606268,3888.4679068283635
nickel,primary,IN,0.6976073510471845,1.5786872677144712,0.37211151413136484,197.81263609355776,0.43879542199333915,,1066.1724144874959
copper,mixed,AU,0.6320634575377566,3.14608577294422,0.10576137680460188,345.30556462106773,0.3111065033046096,9652.303821336034,103.59208623634584
copper,secondary,BR,0.7996914275102187,0.43837160229617367,,1591.8187105334955,0.22989626166873817,,149.1112938088027
nickel,secondary,IN,0.7820504283457606,1.0949673487442135,,663.4620969223997,0.9194018294688955,9559.63447938418,219.95523444502123
nickel,primary,AU,0.7038979201465432,1.4467057762610933,0.2742126421981986,688.6482530355772,0.24293542557017647,62660.91062749624,1070.9351802110582
copper,secondary,CN,0.4878315307055437,0.3339880637761051,0.7342534383901402,145.39946534803,0.2046982911534817,9372.67419298912,54.29515292519561
nickel,primary,US,0.5246496737602173,1.1877781891057886,0.06928089681833471,267.813763883189,0.04777710424270539,59695.127998625154,717.8075515216306
copper,secondary,RU,0.9763508391072779,0.8610624519711192,0.7602423418953239,42.96534226319232,0.26230350606875585,,301.3250768397253
copper,primary,RU,0.2899087458332207,0.17246123913441996,0.4446187061227136,466.3699745595022,0.048142968227407816,53338.59906485152,381.25811981276775
copper,primary,CN,0.41480393380226827,0.3940680663743199,0.4147185595033532,,0.13771356991266706,58111.06816622442,582.6509734767095
copper,secondary,BR,0.5939214073634687,2.9881590330023498,0.7773741835538099,903.6688375354594,1.1382633675368854,8875.14002643562,140.3514838108596
aluminium,mixed,IN,0.8693837489150287,0.13640515151277577,0.09211714330237802,,0.008831880279339073,29407.17577282635,642.9666957249281
nickel,primary,US,0.3309405309837823,5.543891571107301,0.14577603736015768,381.3612906159437,0.42622129039410245,54455.46013029033,424.07123091582287
nickel,mixed,AU,,0.28077880480901574,,76.08983114451387,0.015577886986883902,9143.011798319178,79.67491346847603
aluminium,primary,CN,0.2526385742361912,3.311271242661618,0.19218465610225816,,0.49030900752808754,154178.69362220014,1010.323617461884
nickel,primary,US,0.7647882128406549,4.677690653613497,0.14420689111661422,796.5575967522376,0.6551149319053935,66166.42345506258,1306.3211789800496
aluminium,primary,US,0.3905675483804929,5.765037055908881,0.14777577838867728,458.32100079785374,0.4995926115193467,171499.1841251988,1632.640940554532
aluminium,primary,BR,0.5109398005367605,4.1419984820233005,,620.5425745217299,0.9196916580544771,193268.5749699645,2532.698876379054
copper,secondary,AU,0.5549611576237343,0.778091200156359,0.9208191986922927,181.06426942149898,0.6965359233740342,9522.071051834944,232.56235883755667
aluminium,primary,US,0.9130511484851647,0.9101917465828909,0.32086515058898923,356.147403808605,0.2308032584224063,192086.86555353884,4370.060827364293
nickel,primary,BR,0.5290642322649894,1.2121540586035933,0.4291558636584722,,0.41817455313138147,58883.42506064331,763.0618151637268
nickel,mixed,IN,0.31618001593219924,0.400010841876532,0.30539116664529564,310.47215441333265,0.06197863138338855,8442.662790062692,21.823714874371888
copper,primary,BR,0.6194519506720968,0.14504846334468663,,459.87864518647655,0.035378620390486434,60639.880825694636,905.6579125184157
aluminium,secondary,IN,0.9703663957189037,4.1669734805162495,0.8512928369071346,779.6772966796733,2.2002206797474724,32651.71612471483,808.2767903364644
aluminium,primary,IN,0.6861485128406488,1.7154499399683971,0.1822811153597244,121.17633874083269,0.21343691684427943,192793.2914009798,3422.9684493398818
copper,secondary,US,0.986709776368458,1.9766787642941277,0.7071204585238007,34.1013540299504,1.2307132031925774,10359.008147142686,291.9503512285276
lithium,primary,BR,0.8728858471510961,5.334275942174147,0.07201918519768578,379.45497025092294,0.2598601780753547,70766.17179435042,1527.6628189091643
copper,primary,IN,0.22877260497073026,2.287967104315091,,32.06971144465412,0.1630629653164564,51362.70878455156,272.5231568556691
aluminium,primary,AU,0.7267196763016335,2.4478800368894555,0.32581727346303924,727.4093020010905,0.7523597930993264,191032.97565671895,3437.492709040115
copper,primary,US,,3.192631867332663,0.41267325545931705,635.0766877940566,0.9576869800573219,59314.762142072796,689.7588762884994
copper,primary,BR,0.6476934845157791,0.3473849361966816,0.43351930487629853,1067.3193133563984,0.14377547346207112,62509.05486384795,1000.0060130435245
copper,secondary,BR,0.4234761527449813,0.9930809982543,0.687679715607362,,0.5076926389285612,,101.15175180728907
aluminium,mixed,RU,,6.9970766382482505,0.4460348982531085,34.78092956792076,1.3787746202609041,27266.359797090765,314.7429763796719
copper,mixed,BR,0.9385349694033436,5.226084385130185,0.1789988873426775,145.94688158449304,0.6844987291559091,10574.901871209888,354.0250056923914
copper,secondary,US,0.36531454791336426,4.409628809517286,0.7309282615508711,,2.4026551301557064,8160.753380570088,47.8216300208625
lithium,primary,AU,0.8992872944206645,1.3032830405924238,0.12211818427871216,91.44030690675892,0.08412972472918359,60565.18573314605,1326.4697687865525
aluminium,primary,BR,0.22436624645639747,3.992521771327694,0.07515930304274368,599.4602407731871,0.204836536376776,,861.7274862985732
copper,primary,RU,0.2727012306957187,0.1992123461143949,0.201342169625075,757.6536024225006,0.027100815360716356,54889.83001104814,395.41359951378985
lithium,primary,US,0.8837400331074108,0.4215524842071646,0.3935701554122772,200.3222214953627,0.1283691979838909,67300.79212112333,1558.644834969638
aluminium,secondary,IN,,1.16876073776685,0.874035218088548,194.52341932649668,0.5677386260259928,26003.435574261275,479.2580193796556
lithium,secondary,CN,0.7977889104316402,1.4209420832960047,0.6249904203804174,407.9995369588115,0.6652118780624954,9993.892422443361,234.65420266585588
copper,primary,CN,0.3675341366574834,0.7117115119717966,0.4139217315800762,987.6717091691479,0.16042679559170406,60301.02190615623,582.4461231788385
aluminium,primary,IN,0.6296667644720828,0.981593998128615,0.42533488104858364,126.74094614036794,0.2788386590445517,196763.46357443844,3014.1345052778543
aluminium,mixed,BR,0.7897753788570439,0.4553274850061464,0.055019279675563575,,0.011865114561352306,31416.793982645155,619.4983578261503
copper,secondary,CN,0.70185130960821,1.4432960323387478,0.7195983904955798,457.0449338019653,0.4386814647271363,9022.98974335437,142.46539690798363
aluminium,primary,CN,0.5773590135129676,3.2582373703105816,0.17368309461173065,2422.12447505559,0.33521265781796555,,2775.1898328141137
copper,mixed,IN,0.9678270291501718,2.265637690494847,0.19988174798687586,46.943145205499995,0.2557493242595007,9917.731851444705,198.82356882860236
aluminium,mixed,BR,0.7409258667627563,0.32811253395954487,0.23764118998059597,67.65914351735411,0.050227242473252526,30319.37348227387,605.025592795319
copper,primary,BR,0.9262006401929903,1.4372276135746704,0.2207163880698078,876.1976631234003,0.30998377085593753,,1530.6014500391068
aluminium,primary,IN,0.783816409258945,2.492316057298196,0.2559895139928421,1000.3369763111332,0.4551142077735195,200496.92250763552,3930.941043933616
nickel,secondary,BR,0.7883708228781465,1.6095996715976613,0.9431952793182526,294.80698623992174,1.1111554345421617,10622.352095257458,201.9972254130418
lithium,mixed,BR,0.2640146158061435,1.0940939619558294,0.2362382019351697,626.006183382757,0.24941027508296137,8678.841294751193,25.818523014136854
lithium,mixed,US,0.4875716974831549,2.045269420533946,0.330625416195807,,0.644225015923153,8549.410081071861,15.109201879187083
copper,primary,US,0.8866955253757267,7.024359047655314,,22.042713227166775,2.205490422605453,63876.8569737224,1429.5672822549777
aluminium,primary,IN,0.3860830897190048,0.2994371665891306,0.22614367897047805,426.59978076702885,0.03106780572192541,179886.73380627265,1741.9599269728185
copper,secondary,AU,0.29240469292517296,1.0886453025115173,0.7165756536185295,960.2989450648554,0.6089266850510099,8929.887308719199,91.99061286269281
aluminium,secondary,CN,0.4608848453110348,1.1437928695004498,0.7978241369850333,253.87762491660033,0.8074745051280349,27220.627665581753,317.2550612759474
aluminium,primary,US,0.3763503079140912,1.8206116454104084,0.3591826849402836,180.0429531256327,0.5894183781123343,168170.0809036576,1528.3070525578933
aluminium,mixed,CN,,0.4301611256717738,0.3052438084815799,794.0992498230753,0.09805052679305988,31026.894184346827,689.5710186214975
copper,secondary,RU,0.8943733136017049,0.48873085956192164,0.6676825134576693,,0.13395227673947346,10403.301463731746,299.5835508576572
copper,mixed,IN,0.5997465842263234,0.7719565980509417,0.14176479649384255,1.5896734780102433,0.1077102128283091,9257.599779030577,154.75215424374917
copper,mixed,AU,0.24907509958709442,6.341232872359475,0.3080548163277033,1604.1236000376805,1.334825763429654,7867.324848896916,89.14968151577247
copper,secondary,RU,,2.74933450730592,0.6173197547438548,448.39510004208773,1.0796983433807055,10336.976652975696,245.35898870195297
aluminium,primary,RU,0.6987293850690117,2.267604806969224,0.417823545125314,856.0618893845143,0.6035020237691541,,3618.2371661585335
lithium,secondary,BR,0.9764437365827967,3.496075872884635,0.8329155377980548,872.3470024428165,1.9058344751663472,11173.231844307817,255.72556296351266
copper,primary,RU,0.6471625922163016,0.37296054440798965,,34.35917978407639,0.03279923587059768,56110.241379859974,941.8618959183923
copper,secondary,IN,0.46911497872232755,4.0227172047359,0.8190650815233973,93.68325020626985,1.9650593733267894,9422.181475180803,69.72540770545871
aluminium,primary,US,0.6152173548628446,1.9069104900570517,0.38863251035401775,186.34458840347742,0.7345766361355573,192316.69482209728,2937.50196252379
copper,secondary,IN,0.983410633123613,0.9169262176260712,0.7453005763539007,193.34568514608318,0.42431468973998315,10106.79481347937,222.50989313454343
copper,primary,US,0.7570899460264244,3.4840663541337173,0.2601762280609525,537.622888721167,0.6490651449634223,58750.79361081199,1075.0849944855988
aluminium,primary,RU,0.7375809103416409,3.344687008465926,0.321867989300609,487.93136432204625,0.9785566084453119,193151.12910951895,3555.1072047848656
aluminium,primary,RU,,3.837824276496051,0.35181173553069667,341.19242934404235,0.9673538139813491,176708.61247083984,1709.8616528898349
copper,primary,AU,0.7948820140484942,0.345506006260607,,118.66163774770608,0.024564485216610966,62250.684010188015,1217.1214403957913
copper,secondary,US,0.8002174635774175,7.070979135913402,0.8567454235274272,240.62003690411345,4.326950774564053,10510.660040177636,223.69351050268466
aluminium,secondary,RU,0.4538311870207243,6.519146149366176,,392.1862228119898,2.278811459486329,,369.74431164000043
lithium,secondary,BR,0.5869710659125706,0.984682437946951,,315.5421413476974,0.36895636712468927,9477.57963631245,177.30557751988687
aluminium,primary,CN,0.43568266635236486,0.2363307526508874,0.3124580170237433,68.07743437677028,0.06029054738650111,164050.51208468448,1795.6695838217618
copper,primary,AU,0.4069640562594294,0.4655769382862106,0.4434643216639943,524.2122558101051,0.19624178266318645,57377.43716099546,665.7328056928461
lithium,primary,IN,0.22071685619958814,9.975929511562763,,37.9287845704331,2.3192919357675796,56383.30055617696,344.06902887959296
copper,primary,AU,0.4281693957226657,1.7557034051339353,,237.5641152717076,0.17729270123127536,60489.364927407776,687.7173890992657
copper,mixed,CN,0.6431759599026199,0.982045090851593,,618.987780001335,0.17055823443183063,9099.952142301403,138.16931576747785
aluminium,primary,US,0.20128095003922308,0.779924180947061,0.09628495770540885,10.113361210953405,0.030153043686055127,157600.36959469912,773.7180545332783
aluminium,primary,IN,,0.6940962218448067,0.21068636787415512,421.96505769208494,0.10334893005982314,169230.83061777917,1823.5437022670096
lithium,primary,IN,0.9051282658586002,2.282197760614838,,203.62407900610643,0.27476922049492525,67139.29398161311,1564.5526124746589
copper,primary,US,0.6749188680858886,1.1873445383078465,0.3894511194883913,4.435537657980929,0.4258302643543469,61953.17849250138,1054.0563943669097
nickel,secondary,AU,0.6862902592647844,6.828421750093402,0.7439063380462221,105.59715872360725,2.349877337634298,9239.159901979274,126.86070845229625
aluminium,secondary,RU,0.5226914440210826,2.4030329005297766,,,0.8047715681534989,27017.033893920343,288.8593792968113
aluminium,primary,AU,0.7411777147939289,3.240863204613176,,368.18279867164955,0.4106180128406205,194859.52220596117,3531.562039282796
aluminium,primary,CN,,0.7927182383677089,,2943.949654241727,0.04880422922313702,180417.42131936352,1589.5580621408853
copper,primary,BR,0.8549974483073532,0.26499532362009426,0.18910600836585117,372.0273803195084,0.04223415935727125,61123.78509555316,1347.315125662718
aluminium,primary,RU,0.2933512959487199,1.4381693861109706,0.32192162838365274,392.5615162288374,0.4407367641533237,177818.5700243238,1188.9296397510675
nickel,primary,AU,,0.8554514925546308,0.15521511963401324,248.66111396570227,0.056452695008719724,62086.077085434765,1094.6277216580681
copper,mixed,BR,0.47291946065574647,0.5515018075303718,,185.56113048909873,0.07759510889741561,9748.42887953224,76.72412495158767
lithium,secondary,BR,0.7980103764659814,6.200044561981558,0.8308356116604931,144.8724681017516,5.141373764771682,10227.06275006877,222.9958572476137
aluminium,secondary,US,0.6398116410128161,1.273931575459297,0.7916707279830622,210.35583635904067,0.8467686391269249,29031.6471967827,431.0292292093592
nickel,primary,CN,0.5618824307829731,0.48403746651305557,0.40351482490405777,307.95520066637397,0.18983036399286882,60919.16796588578,794.212545718972
copper,primary,CN,0.3355379216745976,0.5429165760397566,0.3297483827243908,106.59162896250602,0.08923543619565495,62560.54147461924,494.33654921402206
copper,secondary,CN,0.7094571714274822,0.7589806131390276,0.7763064608578819,127.36554537598063,0.3139390409668638,9613.637653517639,132.22665590841927
nickel,secondary,RU,0.9798158747363306,14.675889614905033,0.6566206747346461,158.41455422600214,4.749699435697705,11228.511926572573,275.69631557813636
copper,secondary,IN,0.8604827399256121,0.7239809524731841,0.7292623304740864,298.24612714886536,0.3069742513917784,9791.842042057722,199.903181977417
copper,primary,RU,0.24800655407120945,0.8973816248361106,0.11723897910664394,528.9463979129961,0.08780988754409251,56929.3351342183,375.0952778434865
aluminium,secondary,AU,0.5009835026889529,2.253671034225853,,969.4787136712938,0.8997723034260398,29572.235660417653,370.06753514563906
aluminium,primary,BR,0.9404664073522175,0.7961706707023292,0.10223454302452409,169.22939027783104,0.058160835634511965,197675.71127335238,4698.432524310601
lithium,mixed,BR,0.6024349980456172,0.586193220051473,0.12183249140365207,,0.04010271250454115,9535.920405141034,121.22224426909315
copper,secondary,IN,0.7296894606465434,0.44546460992615733,0.6299133805206184,238.08929947518226,0.2518470976583719,9346.862634943966,201.51297486265383
copper,secondary,AU,0.9300794764731124,0.8499183586607001,,,0.2518177582551718,10511.304947754652,260.30127098214547
copper,primary,IN,0.8990357523359045,0.3239104027046028,0.3061042887536908,4.954833650226206,0.05293330291270631,74418.44973401695,1657.851275124689
aluminium,secondary,BR,0.6014563004324087,0.1376452515952627,0.9174137370718396,566.3978959958846,0.09636808425217228,26610.375314024866,434.52364777306366
aluminium,primary,RU,0.5501170421260817,3.365839913796106,0.40167469786090243,324.2399389165101,0.6192390690173343,184434.5506169702,2496.403544224383
copper,primary,CN,,0.39675627839114413,0.06824108953043449,87.79982870893447,0.018405296817384214,,733.7135093636336
copper,primary,BR,0.775215554530313,3.0920117668562885,,,0.4485443870244019,65080.88692199029,1222.4742852018603
aluminium,secondary,US,0.4295894395772346,3.2944503744291147,0.7868194798512085,127.41389609635529,2.3627693230090316,27185.277128099337,224.93030220808686
copper,primary,CN,0.39991008514472015,1.6440324352687619,0.10386992719679858,1051.1797532941632,0.13238398139525343,57133.540470344036,500.27007474110655
aluminium,primary,BR,0.4849999156830241,0.8412057152103894,0.3890580586608171,328.76781702639545,0.25652733911956943,193194.39425521094,2347.036162429485
copper,mixed,RU,,0.4133841917317167,0.2870802551351597,414.018923000087,0.11524291573145705,8731.348999765363,46.395012545067985
aluminium,primary,IN,,2.769720964309223,0.42251942103844475,450.3165023624866,1.1578751204663638,182438.28612355472,3457.5827769526845
copper,secondary,CN,0.6929925194644899,1.939528444836543,0.6313977830038708,510.29413496084084,0.9699393703439505,,113.47347995203748
aluminium,primary,RU,0.5863028272926749,2.2310521862725223,0.320813728823487,342.1489162740289,0.5104750711824333,198706.52610511344,2936.904183138424
copper,primary,AU,0.5122606234092437,0.11741376999215408,0.3131290639490782,9.017595792160428,0.028116616282722075,61879.105439902036,801.6590654066802
aluminium,secondary,US,0.9272500343173853,5.348806888171992,0.6963109094159041,203.77565654663488,2.3444045144808365,31247.412293440015,701.479764478752
aluminium,primary,CN,0.22329902799128423,0.2371791644520333,0.09670118686320342,101.59279691435064,0.022762893394269786,160967.13581107813,929.8378114693263
aluminium,primary,IN,0.8152861948058394,1.013956490602976,0.21615737198751933,569.9403834731978,0.18038313789161678,,4063.444523867828
copper,secondary,AU,0.9215276573991111,1.1307105665751747,0.8805802169828223,29.18792214684681,0.5721225662138062,10270.14727138719,241.20940116016268
copper,secondary,RU,0.5570836635439408,0.10271288810472148,0.8273341450622791,414.8310997288378,0.03693646634158069,8049.634864051623,156.47210383119545
aluminium,secondary,US,,1.4746853560563438,0.7637117416900573,118.26115092945835,0.48071423698072513,28920.292823433698,518.6490188471919
copper,primary,IN,0.9555709503056304,2.8951878792458197,,,0.5968253623431693,,1693.8722513695775
nickel,primary,RU,0.36982201222841155,3.5662490273258665,0.056859261607344495,204.39100812539183,0.10944698158254712,55250.015211200145,567.4396098602675
copper,secondary,RU,0.6161078782277479,4.330502127742347,0.6442947200479834,196.68516636869737,1.8108638169285631,9456.990241834155,100.70975489892979
aluminium,secondary,CN,0.5797769017025703,1.4377634386265423,0.7349672090851321,1284.4790327426117,0.5589014188463051,28208.06229752004,447.43659910137654
copper,mixed,CN,0.4067141182962961,2.091946374261713,0.25422789984611466,,0.4140551390085823,9073.437704095939,139.61787578972542
